Plot Title: ACWA-BR,,,,,,,,,
#,"Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 10348258, SEN S/N: 10348258)","Temp, °C (LGR S/N: 10348258, SEN S/N: 10348258)",Coupler Detached (LGR S/N: 10348258),Sensor Data Error (LGR S/N: 10348258),Coupler Attached (LGR S/N: 10348258),Host Connected (LGR S/N: 10348258),Stopped (LGR S/N: 10348258),End Of File (LGR S/N: 10348258)
506,2022-09-10 20:00,11.67,15.8,,,,,,
507,2022-09-10 20:30,11.55,15.82,,,,,,
508,2022-09-10 21:00,11.51,15.86,,,,,,
509,2022-09-10 21:30,11.52,15.88,,,,,,
510,2022-09-10 22:00,11.44,15.9,,,,,,
511,2022-09-10 22:30,11.33,15.94,,,,,,
512,2022-09-10 23:00,11.12,15.94,,,,,,
513,2022-09-10 23:30,10.95,15.96,,,,,,
514,2022-09-11 0:00,10.8,15.92,,,,,,
515,2022-09-11 0:30,10.9,15.88,,,,,,
516,2022-09-11 1:00,10.98,15.86,,,,,,
517,2022-09-11 1:30,10.87,15.8,,,,,,
518,2022-09-11 2:00,10.23,15.7,,,,,,
519,2022-09-11 2:30,10.28,15.64,,,,,,
520,2022-09-11 3:00,10.18,15.56,,,,,,
521,2022-09-11 3:30,10.25,15.52,,,,,,
522,2022-09-11 4:00,10.07,15.46,,,,,,
523,2022-09-11 4:30,9.77,15.36,,,,,,
524,2022-09-11 5:00,9.93,15.36,,,,,,
525,2022-09-11 5:30,9.93,15.32,,,,,,
526,2022-09-11 6:00,9.72,15.24,,,,,,
527,2022-09-11 6:30,9.67,15.18,,,,,,
528,2022-09-11 7:00,9.77,15.16,,,,,,
529,2022-09-11 7:30,9.85,15.1,,,,,,
530,2022-09-11 8:00,10.25,15.1,,,,,,
531,2022-09-11 8:30,10.71,15.16,,,,,,
532,2022-09-11 9:00,10.98,15.18,,,,,,
533,2022-09-11 9:30,11.28,15.28,,,,,,
534,2022-09-11 10:00,11.62,15.42,,,,,,
535,2022-09-11 10:30,11.99,15.56,,,,,,
536,2022-09-11 11:00,12.27,15.64,,,,,,
537,2022-09-11 11:30,12.33,15.76,,,,,,
538,2022-09-11 12:00,12.28,15.86,,,,,,
539,2022-09-11 12:30,12.76,15.96,,,,,,
540,2022-09-11 13:00,13.17,15.98,,,,,,
541,2022-09-11 13:30,12.87,15.88,,,,,,
542,2022-09-11 14:00,13.67,16.04,,,,,,
543,2022-09-11 14:30,13.47,16.14,,,,,,
544,2022-09-11 15:00,13.25,16.02,,,,,,
545,2022-09-11 15:30,13.25,16.04,,,,,,
546,2022-09-11 16:00,13.1,16.06,,,,,,
547,2022-09-11 16:30,13.3,16.18,,,,,,
548,2022-09-11 17:00,12.76,16.16,,,,,,
549,2022-09-11 17:30,12.26,16.14,,,,,,
550,2022-09-11 18:00,11.87,16.14,,,,,,
551,2022-09-11 18:30,11.74,16.18,,,,,,
552,2022-09-11 19:00,11.74,16.24,,,,,,
553,2022-09-11 19:30,11.8,16.28,,,,,,
554,2022-09-11 20:00,11.49,16.2,,,,,,
555,2022-09-11 20:30,11.3,16.16,,,,,,
556,2022-09-11 21:00,11.28,16.18,,,,,,
557,2022-09-11 21:30,11.25,16.18,,,,,,
558,2022-09-11 22:00,10.96,16.2,,,,,,
559,2022-09-11 22:30,10.88,16.18,,,,,,
560,2022-09-11 23:00,10.81,16.2,,,,,,
561,2022-09-11 23:30,10.83,16.16,,,,,,
562,2022-09-12 0:00,10.61,16.12,,,,,,
563,2022-09-12 0:30,10.54,16.06,,,,,,
564,2022-09-12 1:00,10.47,16.02,,,,,,
565,2022-09-12 1:30,10.38,15.98,,,,,,
566,2022-09-12 2:00,10.31,15.94,,,,,,
567,2022-09-12 2:30,10.27,15.88,,,,,,
568,2022-09-12 3:00,10.2,15.86,,,,,,
569,2022-09-12 3:30,10.1,15.8,,,,,,
570,2022-09-12 4:00,10.04,15.76,,,,,,
571,2022-09-12 4:30,9.8,15.66,,,,,,
572,2022-09-12 5:00,9.87,15.62,,,,,,
573,2022-09-12 5:30,9.84,15.62,,,,,,
574,2022-09-12 6:00,9.74,15.56,,,,,,
575,2022-09-12 6:30,9.62,15.48,,,,,,
576,2022-09-12 7:00,9.6,15.44,,,,,,
577,2022-09-12 7:30,9.73,15.42,,,,,,
578,2022-09-12 8:00,9.99,15.4,,,,,,
579,2022-09-12 8:30,10.6,15.44,,,,,,
580,2022-09-12 9:00,10.88,15.5,,,,,,
581,2022-09-12 9:30,10.85,15.46,,,,,,
582,2022-09-12 10:00,11.01,15.5,,,,,,
583,2022-09-12 10:30,11.46,15.56,,,,,,
584,2022-09-12 11:00,12.03,15.6,,,,,,
585,2022-09-12 11:30,12.47,15.74,,,,,,
586,2022-09-12 12:00,12.8,15.82,,,,,,
587,2022-09-12 12:30,12.86,15.76,,,,,,
588,2022-09-12 13:00,12.7,15.74,,,,,,
589,2022-09-12 13:30,12.95,15.88,,,,,,
590,2022-09-12 14:00,12.96,15.82,,,,,,
591,2022-09-12 14:30,12.7,15.86,,,,,,
592,2022-09-12 15:00,13.07,15.88,,,,,,
593,2022-09-12 15:30,12.5,15.84,,,,,,
594,2022-09-12 16:00,11.99,15.7,,,,,,
595,2022-09-12 16:30,12.34,15.7,,,,,,
596,2022-09-12 17:00,12.37,15.72,,,,,,
597,2022-09-12 17:30,12.44,15.74,,,,,,
598,2022-09-12 18:00,12.1,15.74,,,,,,
599,2022-09-12 18:30,11.6,15.7,,,,,,
600,2022-09-12 19:00,11.62,15.7,,,,,,
601,2022-09-12 19:30,11.47,15.68,,,,,,
602,2022-09-12 20:00,11.26,15.62,,,,,,
603,2022-09-12 20:30,11.09,15.62,,,,,,
604,2022-09-12 21:00,11.07,15.6,,,,,,
605,2022-09-12 21:30,11.1,15.6,,,,,,
606,2022-09-12 22:00,11.01,15.54,,,,,,
607,2022-09-12 22:30,10.88,15.46,,,,,,
608,2022-09-12 23:00,10.76,15.44,,,,,,
609,2022-09-12 23:30,10.63,15.4,,,,,,
610,2022-09-13 0:00,10.55,15.4,,,,,,
611,2022-09-13 0:30,10.44,15.36,,,,,,
612,2022-09-13 1:00,10.36,15.34,,,,,,
613,2022-09-13 1:30,10.15,15.28,,,,,,
614,2022-09-13 2:00,9.91,15.22,,,,,,
615,2022-09-13 2:30,9.68,15.14,,,,,,
616,2022-09-13 3:00,9.56,15.1,,,,,,
617,2022-09-13 3:30,9.44,15.1,,,,,,
618,2022-09-13 4:00,9.36,15.06,,,,,,
619,2022-09-13 4:30,9.56,15.1,,,,,,
620,2022-09-13 5:00,9.56,15.1,,,,,,
621,2022-09-13 5:30,9.39,15.06,,,,,,
622,2022-09-13 6:00,9.18,15.02,,,,,,
623,2022-09-13 6:30,9.14,15.02,,,,,,
624,2022-09-13 7:00,9.04,14.98,,,,,,
625,2022-09-13 7:30,9.12,14.96,,,,,,
626,2022-09-13 8:00,9.33,14.98,,,,,,
627,2022-09-13 8:30,9.73,15,,,,,,
628,2022-09-13 9:00,10.06,15.04,,,,,,
629,2022-09-13 9:30,10.47,15.08,,,,,,
630,2022-09-13 10:00,11.01,15.08,,,,,,
631,2022-09-13 10:30,11.45,15.16,,,,,,
632,2022-09-13 11:00,12.06,15.38,,,,,,
633,2022-09-13 11:30,12.07,15.28,,,,,,
634,2022-09-13 12:00,12.8,15.56,,,,,,
635,2022-09-13 12:30,12.98,15.6,,,,,,
636,2022-09-13 13:00,13.22,15.78,,,,,,
637,2022-09-13 13:30,12.44,15.5,,,,,,
638,2022-09-13 14:00,13.23,15.62,,,,,,
639,2022-09-13 14:30,13.66,15.76,,,,,,
640,2022-09-13 15:00,13.37,15.86,,,,,,
641,2022-09-13 15:30,13.5,15.88,,,,,,
642,2022-09-13 16:00,13.74,15.9,,,,,,
643,2022-09-13 16:30,13.47,15.84,,,,,,
644,2022-09-13 17:00,12.63,15.82,,,,,,
645,2022-09-13 17:30,11.93,15.76,,,,,,
646,2022-09-13 18:00,11.77,15.82,,,,,,
647,2022-09-13 18:30,12.01,15.84,,,,,,
648,2022-09-13 19:00,11.96,15.9,,,,,,
649,2022-09-13 19:30,11.45,15.88,,,,,,
650,2022-09-13 20:00,11.03,15.88,,,,,,
651,2022-09-13 20:30,10.9,15.88,,,,,,
652,2022-09-13 21:00,10.91,15.94,,,,,,
653,2022-09-13 21:30,10.92,15.96,,,,,,
654,2022-09-13 22:00,10.88,15.94,,,,,,
655,2022-09-13 22:30,10.86,15.94,,,,,,
656,2022-09-13 23:00,10.8,15.94,,,,,,
657,2022-09-13 23:30,10.76,15.92,,,,,,
658,2022-09-14 0:00,10.71,15.92,,,,,,
659,2022-09-14 0:30,10.68,15.92,,,,,,
660,2022-09-14 1:00,10.42,15.9,,,,,,
661,2022-09-14 1:30,9.8,15.86,,,,,,
662,2022-09-14 2:00,9.72,15.8,,,,,,
663,2022-09-14 2:30,9.89,15.78,,,,,,
664,2022-09-14 3:00,9.84,15.74,,,,,,
665,2022-09-14 3:30,9.82,15.7,,,,,,
666,2022-09-14 4:00,9.82,15.68,,,,,,
667,2022-09-14 4:30,9.74,15.64,,,,,,
668,2022-09-14 5:00,9.77,15.56,,,,,,
669,2022-09-14 5:30,9.66,15.5,,,,,,
670,2022-09-14 6:00,9.62,15.48,,,,,,
671,2022-09-14 6:30,9.47,15.42,,,,,,
672,2022-09-14 7:00,9.46,15.4,,,,,,
673,2022-09-14 7:30,9.58,15.36,,,,,,
674,2022-09-14 8:00,9.96,15.36,,,,,,
675,2022-09-14 8:30,10.44,15.36,,,,,,
676,2022-09-14 9:00,10.95,15.38,,,,,,
677,2022-09-14 9:30,11.34,15.46,,,,,,
678,2022-09-14 10:00,11.74,15.54,,,,,,
679,2022-09-14 10:30,12.25,15.64,,,,,,
680,2022-09-14 11:00,12.59,15.76,,,,,,
681,2022-09-14 11:30,12.91,15.84,,,,,,
682,2022-09-14 12:00,13.14,15.9,,,,,,
683,2022-09-14 12:30,13.46,16,,,,,,
684,2022-09-14 13:00,13.61,16.1,,,,,,
685,2022-09-14 13:30,13.68,16.16,,,,,,
686,2022-09-14 14:00,14.57,16.22,,,,,,
687,2022-09-14 14:30,14.47,16.3,,,,,,
688,2022-09-14 15:00,13.99,16.22,,,,,,
689,2022-09-14 15:30,13.58,16.14,,,,,,
690,2022-09-14 16:00,14.88,16.38,,,,,,
691,2022-09-14 16:30,-888.88,-888.88,,Logged,,,,
692,2022-09-14 17:00,13.77,16.3,,,,,,
693,2022-09-14 17:30,12.87,16.24,,,,,,
694,2022-09-14 18:00,12.43,16.26,,,,,,
695,2022-09-14 18:30,11.8,16.36,,,,,,
696,2022-09-14 19:00,11.47,16.42,,,,,,
697,2022-09-14 19:30,11.19,16.38,,,,,,
698,2022-09-14 20:00,11.09,16.4,,,,,,
699,2022-09-14 20:30,10.98,16.38,,,,,,
700,2022-09-14 21:00,10.95,16.38,,,,,,
701,2022-09-14 21:30,10.99,16.38,,,,,,
702,2022-09-14 22:00,10.99,16.36,,,,,,
703,2022-09-14 22:30,10.98,16.36,,,,,,
704,2022-09-14 23:00,10.86,16.36,,,,,,
705,2022-09-14 23:30,10.38,16.3,,,,,,
706,2022-09-15 0:00,10.33,16.24,,,,,,
707,2022-09-15 0:30,10.49,16.16,,,,,,
708,2022-09-15 1:00,10.58,16.12,,,,,,
709,2022-09-15 1:30,10.42,16.06,,,,,,
710,2022-09-15 2:00,10.42,16,,,,,,
711,2022-09-15 2:30,10.32,15.94,,,,,,
712,2022-09-15 3:00,10.06,15.86,,,,,,
713,2022-09-15 3:30,9.94,15.8,,,,,,
714,2022-09-15 4:00,9.89,15.74,,,,,,
715,2022-09-15 4:30,9.72,15.7,,,,,,
716,2022-09-15 5:00,9.67,15.62,,,,,,
717,2022-09-15 5:30,9.62,15.54,,,,,,
718,2022-09-15 6:00,9.47,15.54,,,,,,
719,2022-09-15 6:30,9.37,15.44,,,,,,
720,2022-09-15 7:00,9.33,15.38,,,,,,
721,2022-09-15 7:30,9.41,15.36,,,,,,
722,2022-09-15 8:00,9.71,15.34,,,,,,
723,2022-09-15 8:30,10.04,15.36,,,,,,
724,2022-09-15 9:00,10.44,15.32,,,,,,
725,2022-09-15 9:30,10.86,15.34,,,,,,
726,2022-09-15 10:00,11.08,15.46,,,,,,
727,2022-09-15 10:30,11.52,15.54,,,,,,
728,2022-09-15 11:00,11.89,15.66,,,,,,
729,2022-09-15 11:30,12.28,15.78,,,,,,
730,2022-09-15 12:00,12.69,15.88,,,,,,
731,2022-09-15 12:30,12.99,15.96,,,,,,
732,2022-09-15 13:00,12.77,16.06,,,,,,
733,2022-09-15 13:30,13.24,16.16,,,,,,
734,2022-09-15 14:00,13.44,16.24,,,,,,
735,2022-09-15 14:30,13.1,16.16,,,,,,
736,2022-09-15 15:00,13.4,16.26,,,,,,
737,2022-09-15 15:30,-888.88,-888.88,,Logged,,,,
738,2022-09-15 16:00,13.1,16.28,,,,,,
739,2022-09-15 16:30,13.46,16.26,,,,,,
740,2022-09-15 17:00,13.3,16.24,,,,,,
741,2022-09-15 17:30,13.36,16.28,,,,,,
742,2022-09-15 18:00,13.34,16.3,,,,,,
743,2022-09-15 18:30,12.97,16.32,,,,,,
744,2022-09-15 19:00,12.38,16.3,,,,,,
745,2022-09-15 19:30,11.84,16.34,,,,,,
746,2022-09-15 20:00,11.41,16.34,,,,,,
747,2022-09-15 20:30,11.22,16.34,,,,,,
748,2022-09-15 21:00,11.18,16.36,,,,,,
749,2022-09-15 21:30,11.12,16.36,,,,,,
750,2022-09-15 22:00,11.06,16.32,,,,,,
751,2022-09-15 22:30,11.01,16.3,,,,,,
752,2022-09-15 23:00,10.85,16.26,,,,,,
753,2022-09-15 23:30,10.71,16.18,,,,,,
754,2022-09-16 0:00,9.74,16.12,,,,,,
755,2022-09-16 0:30,10.53,16.06,,,,,,
756,2022-09-16 1:00,10.42,16,,,,,,
757,2022-09-16 1:30,10.37,15.92,,,,,,
758,2022-09-16 2:00,10.25,15.86,,,,,,
759,2022-09-16 2:30,10.06,15.76,,,,,,
760,2022-09-16 3:00,9.96,15.72,,,,,,
761,2022-09-16 3:30,5.44,15.66,,,,,,
762,2022-09-16 4:00,9.74,15.6,,,,,,
763,2022-09-16 4:30,9.71,15.56,,,,,,
764,2022-09-16 5:00,9.6,15.5,,,,,,
765,2022-09-16 5:30,9.52,15.42,,,,,,
766,2022-09-16 6:00,9.47,15.4,,,,,,
767,2022-09-16 6:30,9.42,15.32,,,,,,
768,2022-09-16 7:00,9.24,15.2,,,,,,
769,2022-09-16 7:30,9.36,15.18,,,,,,
770,2022-09-16 8:00,9.85,15.18,,,,,,
771,2022-09-16 8:30,10.5,15.22,,,,,,
772,2022-09-16 9:00,10.88,15.22,,,,,,
773,2022-09-16 9:30,11.3,15.24,,,,,,
774,2022-09-16 10:00,12.15,15.36,,,,,,
775,2022-09-16 10:30,12.37,15.48,,,,,,
776,2022-09-16 11:00,12.76,15.52,,,,,,
777,2022-09-16 11:30,13.14,15.54,,,,,,
778,2022-09-16 12:00,13.04,15.52,,,,,,
779,2022-09-16 12:30,13.66,15.82,,,,,,
780,2022-09-16 13:00,13.28,15.9,,,,,,
781,2022-09-16 13:30,13.26,15.94,,,,,,
782,2022-09-16 14:00,13.94,16.02,,,,,,
783,2022-09-16 14:30,13.98,16,,,,,,
784,2022-09-16 15:00,13.41,15.94,,,,,,
785,2022-09-16 15:30,13.89,16.04,,,,,,
786,2022-09-16 16:00,13.58,15.92,,,,,,
787,2022-09-16 16:30,-888.88,-888.88,,Logged,,,,
788,2022-09-16 17:00,12.95,16,,,,,,
789,2022-09-16 17:30,13.45,16.04,,,,,,
790,2022-09-16 18:00,13.53,16.16,,,,,,
791,2022-09-16 18:30,12.81,16.06,,,,,,
792,2022-09-16 19:00,12.21,16.02,,,,,,
793,2022-09-16 19:30,11.85,16.02,,,,,,
794,2022-09-16 20:00,11.51,15.96,,,,,,
795,2022-09-16 20:30,11.37,15.96,,,,,,
796,2022-09-16 21:00,11.31,16,,,,,,
797,2022-09-16 21:30,11.23,16.02,,,,,,
798,2022-09-16 22:00,11.25,16,,,,,,
799,2022-09-16 22:30,11.14,15.96,,,,,,
800,2022-09-16 23:00,11.1,15.92,,,,,,
801,2022-09-16 23:30,10.66,15.82,,,,,,
802,2022-09-17 0:00,10.72,15.78,,,,,,
803,2022-09-17 0:30,10.58,15.7,,,,,,
804,2022-09-17 1:00,10.49,15.66,,,,,,
805,2022-09-17 1:30,10.28,15.58,,,,,,
806,2022-09-17 2:00,10.2,15.5,,,,,,
807,2022-09-17 2:30,10.09,15.44,,,,,,
808,2022-09-17 3:00,9.98,15.36,,,,,,
809,2022-09-17 3:30,9.91,15.3,,,,,,
810,2022-09-17 4:00,9.8,15.24,,,,,,
811,2022-09-17 4:30,9.71,15.18,,,,,,
812,2022-09-17 5:00,9.73,15.14,,,,,,
813,2022-09-17 5:30,9.61,15.06,,,,,,
814,2022-09-17 6:00,9.49,14.98,,,,,,
815,2022-09-17 6:30,9.49,14.94,,,,,,
816,2022-09-17 7:00,9.42,14.88,,,,,,
817,2022-09-17 7:30,9.5,14.84,,,,,,
818,2022-09-17 8:00,9.82,14.78,,,,,,
819,2022-09-17 8:30,10.23,14.72,,,,,,
820,2022-09-17 9:00,10.9,14.76,,,,,,
821,2022-09-17 9:30,11.22,14.8,,,,,,
822,2022-09-17 10:00,11.71,14.88,,,,,,
823,2022-09-17 10:30,12.23,14.9,,,,,,
824,2022-09-17 11:00,12.68,15,,,,,,
825,2022-09-17 11:30,13.22,15.12,,,,,,
826,2022-09-17 12:00,13.57,15.2,,,,,,
827,2022-09-17 12:30,14.33,15.24,,,,,,
828,2022-09-17 13:00,13.56,15.36,,,,,,
829,2022-09-17 13:30,13.63,15.38,,,,,,
830,2022-09-17 14:00,14.69,15.44,,,,,,
831,2022-09-17 14:30,14.03,15.42,,,,,,
832,2022-09-17 15:00,14.54,15.56,,,,,,
833,2022-09-17 15:30,14.88,15.56,,,,,,
834,2022-09-17 16:00,14.88,15.56,,,,,,
835,2022-09-17 16:30,-888.88,-888.88,,Logged,,,,
836,2022-09-17 17:00,14.61,15.7,,,,,,
837,2022-09-17 17:30,13.68,15.68,,,,,,
838,2022-09-17 18:00,12.55,15.64,,,,,,
839,2022-09-17 18:30,13.09,15.66,,,,,,
840,2022-09-17 19:00,12.54,15.68,,,,,,
841,2022-09-17 19:30,11.98,15.68,,,,,,
842,2022-09-17 20:00,11.56,15.68,,,,,,
843,2022-09-17 20:30,11.28,15.66,,,,,,
844,2022-09-17 21:00,11.26,15.64,,,,,,
845,2022-09-17 21:30,11.23,15.62,,,,,,
846,2022-09-17 22:00,11.03,15.6,,,,,,
847,2022-09-17 22:30,11.03,15.56,,,,,,
848,2022-09-17 23:00,10.99,15.52,,,,,,
849,2022-09-17 23:30,10.72,15.38,,,,,,
850,2022-09-18 0:00,10.54,15.26,,,,,,
851,2022-09-18 0:30,10.56,15.22,,,,,,
852,2022-09-18 1:00,10.29,15.12,,,,,,
853,2022-09-18 1:30,10.05,14.98,,,,,,
854,2022-09-18 2:00,10.2,14.98,,,,,,
855,2022-09-18 2:30,9.95,14.9,,,,,,
856,2022-09-18 3:00,9.85,14.78,,,,,,
857,2022-09-18 3:30,9.96,14.76,,,,,,
858,2022-09-18 4:00,9.98,14.74,,,,,,
859,2022-09-18 4:30,9.61,14.54,,,,,,
860,2022-09-18 5:00,9.79,14.56,,,,,,
861,2022-09-18 5:30,9.79,14.52,,,,,,
862,2022-09-18 6:00,9.51,14.36,,,,,,
863,2022-09-18 6:30,9.53,14.3,,,,,,
864,2022-09-18 7:00,9.63,14.28,,,,,,
865,2022-09-18 7:30,9.66,14.18,,,,,,
866,2022-09-18 8:00,10.17,14.12,,,,,,
867,2022-09-18 8:30,10.8,14.16,,,,,,
868,2022-09-18 9:00,11.28,14.18,,,,,,
869,2022-09-18 9:30,11.61,14.16,,,,,,
870,2022-09-18 10:00,12.21,14.3,,,,,,
871,2022-09-18 10:30,12.69,14.36,,,,,,
872,2022-09-18 11:00,12.91,14.36,,,,,,
873,2022-09-18 11:30,13.28,14.4,,,,,,
874,2022-09-18 12:00,13.89,14.44,,,,,,
875,2022-09-18 12:30,13.87,14.42,,,,,,
876,2022-09-18 13:00,13.94,14.6,,,,,,
877,2022-09-18 13:30,15.02,14.8,,,,,,
878,2022-09-18 14:00,15.08,14.88,,,,,,
879,2022-09-18 14:30,14.81,14.82,,,,,,
880,2022-09-18 15:00,14.55,14.9,,,,,,
881,2022-09-18 15:30,13.78,14.76,,,,,,
882,2022-09-18 16:00,13.47,14.72,,,,,,
883,2022-09-18 16:30,13.42,14.74,,,,,,
884,2022-09-18 17:00,13.77,14.82,,,,,,
885,2022-09-18 17:30,13.67,14.88,,,,,,
886,2022-09-18 18:00,12.82,14.86,,,,,,
887,2022-09-18 18:30,12.22,14.86,,,,,,
888,2022-09-18 19:00,11.78,14.86,,,,,,
889,2022-09-18 19:30,11.55,14.88,,,,,,
890,2022-09-18 20:00,11.4,14.9,,,,,,
891,2022-09-18 20:30,11.37,14.92,,,,,,
892,2022-09-18 21:00,11.41,14.92,,,,,,
893,2022-09-18 21:30,11.42,14.92,,,,,,
894,2022-09-18 22:00,11.4,14.9,,,,,,
895,2022-09-18 22:30,11.33,14.9,,,,,,
896,2022-09-18 23:00,11.25,14.86,,,,,,
897,2022-09-18 23:30,10.91,14.8,,,,,,
898,2022-09-19 0:00,10.76,14.74,,,,,,
899,2022-09-19 0:30,10.86,14.7,,,,,,
900,2022-09-19 1:00,10.77,14.66,,,,,,
901,2022-09-19 1:30,10.53,14.62,,,,,,
902,2022-09-19 2:00,9.9,14.58,,,,,,
903,2022-09-19 2:30,10.37,14.54,,,,,,
904,2022-09-19 3:00,10.16,14.48,,,,,,
905,2022-09-19 3:30,10.12,14.42,,,,,,
906,2022-09-19 4:00,10.14,14.38,,,,,,
907,2022-09-19 4:30,9.91,14.32,,,,,,
908,2022-09-19 5:00,10,14.28,,,,,,
909,2022-09-19 5:30,9.96,14.26,,,,,,
910,2022-09-19 6:00,9.82,14.22,,,,,,
911,2022-09-19 6:30,9.84,14.18,,,,,,
912,2022-09-19 7:00,9.79,14.08,,,,,,
913,2022-09-19 7:30,9.76,13.98,,,,,,
914,2022-09-19 8:00,10.25,13.96,,,,,,
915,2022-09-19 8:30,10.04,13.94,,,,,,
916,2022-09-19 9:00,9.85,13.84,,,,,,
917,2022-09-19 9:30,9.99,13.82,,,,,,
918,2022-09-19 10:00,10.6,13.84,,,,,,
919,2022-09-19 10:30,11.76,13.92,,,,,,
920,2022-09-19 11:00,11.14,13.84,,,,,,
921,2022-09-19 11:30,10.92,13.76,,,,,,
922,2022-09-19 12:00,10.75,13.74,,,,,,
923,2022-09-19 12:30,10.71,13.64,,,,,,
924,2022-09-19 13:00,10.32,13.54,,,,,,
925,2022-09-19 13:30,11.03,13.46,,,,,,
926,2022-09-19 14:00,11.78,13.5,,,,,,
927,2022-09-19 14:30,12.33,13.5,,,,,,
928,2022-09-19 15:00,12.71,13.52,,,,,,
929,2022-09-19 15:30,12.99,13.54,,,,,,
930,2022-09-19 16:00,13.46,13.44,,,,,,
931,2022-09-19 16:30,13.66,13.58,,,,,,
932,2022-09-19 17:00,13.18,13.5,,,,,,
933,2022-09-19 17:30,14.54,13.44,,,,,,
934,2022-09-19 18:00,13.13,13.38,,,,,,
935,2022-09-19 18:30,12.58,13.34,,,,,,
936,2022-09-19 19:00,11.76,13.24,,,,,,
937,2022-09-19 19:30,10.91,13.14,,,,,,
938,2022-09-19 20:00,10.5,13.08,,,,,,
939,2022-09-19 20:30,10.54,13.02,,,,,,
940,2022-09-19 21:00,10.59,12.98,,,,,,
941,2022-09-19 21:30,10.58,12.98,,,,,,
942,2022-09-19 22:00,10.58,12.88,,,,,,
943,2022-09-19 22:30,10.52,12.84,,,,,,
944,2022-09-19 23:00,10.37,12.8,,,,,,
945,2022-09-19 23:30,10.32,12.76,,,,,,
946,2022-09-20 0:00,10.28,12.72,,,,,,
947,2022-09-20 0:30,10.23,12.68,,,,,,
948,2022-09-20 1:00,10.25,12.62,,,,,,
949,2022-09-20 1:30,10.17,12.54,,,,,,
950,2022-09-20 2:00,10.16,12.5,,,,,,
951,2022-09-20 2:30,10.1,12.44,,,,,,
952,2022-09-20 3:00,10.05,12.38,,,,,,
953,2022-09-20 3:30,10.03,12.32,,,,,,
954,2022-09-20 4:00,10.01,12.24,,,,,,
955,2022-09-20 4:30,9.99,12.18,,,,,,
956,2022-09-20 5:00,9.96,12.12,,,,,,
957,2022-09-20 5:30,9.93,12.1,,,,,,
958,2022-09-20 6:00,9.89,12.04,,,,,,
959,2022-09-20 6:30,9.83,11.96,,,,,,
960,2022-09-20 7:00,9.85,11.92,,,,,,
961,2022-09-20 7:30,10.04,11.86,,,,,,
962,2022-09-20 8:00,10.52,11.82,,,,,,
963,2022-09-20 8:30,11.18,11.86,,,,,,
964,2022-09-20 9:00,11.67,11.86,,,,,,
965,2022-09-20 9:30,12.01,11.92,,,,,,
966,2022-09-20 10:00,12.55,12.02,,,,,,
967,2022-09-20 10:30,13.37,12.14,,,,,,
968,2022-09-20 11:00,13.77,12.26,,,,,,
969,2022-09-20 11:30,14.28,12.4,,,,,,
970,2022-09-20 12:00,14.79,12.48,,,,,,
971,2022-09-20 12:30,15.53,12.54,,,,,,
972,2022-09-20 13:00,16.2,12.62,,,,,,
973,2022-09-20 13:30,13.78,12.58,,,,,,
974,2022-09-20 14:00,14.42,12.64,,,,,,
975,2022-09-20 14:30,14.57,12.52,,,,,,
976,2022-09-20 15:00,15.28,12.76,,,,,,
977,2022-09-20 15:30,-888.88,-888.88,,Logged,,,,
978,2022-09-20 16:00,-888.88,-888.88,,Logged,,,,
979,2022-09-20 16:30,-888.88,-888.88,,Logged,,,,
980,2022-09-20 17:00,14.48,12.96,,,,,,
981,2022-09-20 17:30,13.63,12.9,,,,,,
982,2022-09-20 18:00,13.57,12.96,,,,,,
983,2022-09-20 18:30,12.98,12.86,,,,,,
984,2022-09-20 19:00,12.41,12.9,,,,,,
985,2022-09-20 19:30,11.77,12.9,,,,,,
986,2022-09-20 20:00,11.52,12.96,,,,,,
987,2022-09-20 20:30,11.47,13,,,,,,
988,2022-09-20 21:00,11.52,13.04,,,,,,
989,2022-09-20 21:30,11.56,13.02,,,,,,
990,2022-09-20 22:00,11.51,13,,,,,,
991,2022-09-20 22:30,11.44,12.98,,,,,,
992,2022-09-20 23:00,11.29,12.94,,,,,,
993,2022-09-20 23:30,11.28,12.92,,,,,,
994,2022-09-21 0:00,11.23,12.88,,,,,,
995,2022-09-21 0:30,11.12,12.84,,,,,,
996,2022-09-21 1:00,10.98,12.8,,,,,,
997,2022-09-21 1:30,11.01,12.78,,,,,,
998,2022-09-21 2:00,10.92,12.74,,,,,,
999,2022-09-21 2:30,10.63,12.7,,,,,,
1000,2022-09-21 3:00,10.33,12.64,,,,,,
1001,2022-09-21 3:30,10.2,12.58,,,,,,
1002,2022-09-21 4:00,10.09,12.5,,,,,,
1003,2022-09-21 4:30,9.96,12.44,,,,,,
1004,2022-09-21 5:00,10.01,12.4,,,,,,
1005,2022-09-21 5:30,10.04,12.34,,,,,,
1006,2022-09-21 6:00,10.04,12.3,,,,,,
1007,2022-09-21 6:30,10,12.22,,,,,,
1008,2022-09-21 7:00,10.06,12.18,,,,,,
1009,2022-09-21 7:30,10.16,12.12,,,,,,
1010,2022-09-21 8:00,10.55,12.08,,,,,,
1011,2022-09-21 8:30,11.2,12.08,,,,,,
1012,2022-09-21 9:00,11.87,12.12,,,,,,
1013,2022-09-21 9:30,12.14,12.18,,,,,,
1014,2022-09-21 10:00,12.74,12.28,,,,,,
