Plot Title: ACWA-PC15%,,,,,,,,
#,"Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 10340335, SEN S/N: 10340335)","Temp, °C (LGR S/N: 10340335, SEN S/N: 10340335)",Sensor Data Error (LGR S/N: 10340335),Coupler Attached (LGR S/N: 10340335),Host Connected (LGR S/N: 10340335),Stopped (LGR S/N: 10340335),End Of File (LGR S/N: 10340335)
2146,22/10/15 00:30:00,9.12,22.50,,,,,
2147,22/10/15 01:00:00,9.10,22.54,,,,,
2148,22/10/15 01:30:00,9.08,22.60,,,,,
2149,22/10/15 02:00:00,9.09,22.64,,,,,
2150,22/10/15 02:30:00,9.08,22.68,,,,,
2151,22/10/15 03:00:00,9.07,22.70,,,,,
2152,22/10/15 03:30:00,9.07,22.72,,,,,
2153,22/10/15 04:00:00,9.08,22.76,,,,,
2154,22/10/15 04:30:00,9.07,22.78,,,,,
2155,22/10/15 05:00:00,9.07,22.80,,,,,
2156,22/10/15 05:30:00,9.07,22.82,,,,,
2157,22/10/15 06:00:00,9.05,22.94,,,,,
2158,22/10/15 06:30:00,9.03,23.00,,,,,
2159,22/10/15 07:00:00,9.03,23.10,,,,,
2160,22/10/15 07:30:00,9.02,23.08,,,,,
2161,22/10/15 08:00:00,9.02,23.04,,,,,
2162,22/10/15 08:30:00,9.04,22.98,,,,,
2163,22/10/15 09:00:00,9.05,22.92,,,,,
2164,22/10/15 09:30:00,9.03,23.02,,,,,
2165,22/10/15 10:00:00,9.03,23.04,,,,,
2166,22/10/15 10:30:00,9.03,23.06,,,,,
2167,22/10/15 11:00:00,9.02,23.08,,,,,
2168,22/10/15 11:30:00,9.00,23.10,,,,,
2169,22/10/15 12:00:00,9.00,23.08,,,,,
2170,22/10/15 12:30:00,9.00,23.04,,,,,
2171,22/10/15 13:00:00,9.00,23.02,,,,,
2172,22/10/15 13:30:00,9.00,22.98,,,,,
2173,22/10/15 14:00:00,9.00,22.96,,,,,
2174,22/10/15 14:30:00,9.00,22.94,,,,,
2175,22/10/15 15:00:00,9.02,22.92,,,,,
2176,22/10/15 15:30:00,9.03,22.88,,,,,
2177,22/10/15 16:00:00,9.02,22.86,,,,,
2178,22/10/15 16:30:00,9.02,22.82,,,,,
2179,22/10/15 17:00:00,9.03,22.80,,,,,
2180,22/10/15 17:30:00,9.03,22.78,,,,,
2181,22/10/15 18:00:00,9.04,22.74,,,,,
2182,22/10/15 18:30:00,9.04,22.72,,,,,
2183,22/10/15 19:00:00,9.04,22.70,,,,,
2184,22/10/15 19:30:00,9.05,22.70,,,,,
2185,22/10/15 20:00:00,9.04,22.70,,,,,
2186,22/10/15 20:30:00,9.04,22.72,,,,,
2187,22/10/15 21:00:00,9.04,22.74,,,,,
2188,22/10/15 21:30:00,9.04,22.76,,,,,
2189,22/10/15 22:00:00,9.04,22.78,,,,,
2190,22/10/15 22:30:00,9.04,22.80,,,,,
2191,22/10/15 23:00:00,9.03,22.84,,,,,
2192,22/10/15 23:30:00,9.03,22.86,,,,,
2193,22/10/16 00:00:00,9.03,22.90,,,,,
2194,22/10/16 00:30:00,9.02,22.92,,,,,
2195,22/10/16 01:00:00,9.00,22.94,,,,,
2196,22/10/16 01:30:00,9.02,22.96,,,,,
2197,22/10/16 02:00:00,9.02,22.98,,,,,
2198,22/10/16 02:30:00,9.00,23.00,,,,,
2199,22/10/16 03:00:00,9.00,23.02,,,,,
2200,22/10/16 03:30:00,8.98,23.12,,,,,
2201,22/10/16 04:00:00,8.97,23.18,,,,,
2202,22/10/16 04:30:00,8.95,23.22,,,,,
2203,22/10/16 05:00:00,8.97,23.24,,,,,
2204,22/10/16 05:30:00,8.95,23.24,,,,,
2205,22/10/16 06:00:00,8.95,23.22,,,,,
2206,22/10/16 06:30:00,8.95,23.22,,,,,
2207,22/10/16 07:00:00,8.95,23.20,,,,,
2208,22/10/16 07:30:00,8.95,23.20,,,,,
2209,22/10/16 08:00:00,8.97,23.20,,,,,
2210,22/10/16 08:30:00,8.98,23.20,,,,,
2211,22/10/16 09:00:00,8.95,23.20,,,,,
2212,22/10/16 09:30:00,8.95,23.22,,,,,
2213,22/10/16 10:00:00,8.97,23.20,,,,,
2214,22/10/16 10:30:00,8.97,23.18,,,,,
2215,22/10/16 11:00:00,8.95,23.20,,,,,
2216,22/10/16 11:30:00,8.97,23.18,,,,,
2217,22/10/16 12:00:00,8.95,23.12,,,,,
2218,22/10/16 12:30:00,8.98,23.08,,,,,
2219,22/10/16 13:00:00,8.98,23.04,,,,,
2220,22/10/16 13:30:00,8.98,22.98,,,,,
2221,22/10/16 14:00:00,8.99,22.94,,,,,
2222,22/10/16 14:30:00,8.98,22.90,,,,,
2223,22/10/16 15:00:00,9.00,22.86,,,,,
2224,22/10/16 15:30:00,8.99,22.82,,,,,
2225,22/10/16 16:00:00,9.00,22.78,,,,,
2226,22/10/16 16:30:00,9.00,22.74,,,,,
2227,22/10/16 17:00:00,9.02,22.70,,,,,
2228,22/10/16 17:30:00,9.02,22.66,,,,,
2229,22/10/16 18:00:00,9.02,22.62,,,,,
2230,22/10/16 18:30:00,9.03,22.58,,,,,
2231,22/10/16 19:00:00,9.03,22.56,,,,,
2232,22/10/16 19:30:00,9.03,22.54,,,,,
2233,22/10/16 20:00:00,9.04,22.52,,,,,
2234,22/10/16 20:30:00,9.03,22.52,,,,,
2235,22/10/16 21:00:00,9.03,22.52,,,,,
2236,22/10/16 21:30:00,9.02,22.52,,,,,
2237,22/10/16 22:00:00,9.02,22.52,,,,,
2238,22/10/16 22:30:00,9.02,22.52,,,,,
2239,22/10/16 23:00:00,9.00,22.56,,,,,
2240,22/10/16 23:30:00,9.02,22.58,,,,,
2241,22/10/17 00:00:00,9.02,22.62,,,,,
2242,22/10/17 00:30:00,8.99,22.66,,,,,
2243,22/10/17 01:00:00,8.99,22.72,,,,,
2244,22/10/17 01:30:00,8.98,22.78,,,,,
2245,22/10/17 02:00:00,8.99,22.84,,,,,
2246,22/10/17 02:30:00,8.97,22.88,,,,,
2247,22/10/17 03:00:00,8.97,22.90,,,,,
2248,22/10/17 03:30:00,8.97,22.94,,,,,
2249,22/10/17 04:00:00,8.97,22.96,,,,,
2250,22/10/17 04:30:00,8.95,22.98,,,,,
2251,22/10/17 05:00:00,8.95,22.98,,,,,
2252,22/10/17 05:30:00,8.95,23.00,,,,,
2253,22/10/17 06:00:00,8.95,23.00,,,,,
2254,22/10/17 06:30:00,8.95,23.00,,,,,
2255,22/10/17 07:00:00,8.95,22.94,,,,,
2256,22/10/17 07:30:00,8.97,22.90,,,,,
2257,22/10/17 08:00:00,8.97,22.84,,,,,
2258,22/10/17 08:30:00,8.98,22.80,,,,,
2259,22/10/17 09:00:00,8.98,22.78,,,,,
2260,22/10/17 09:30:00,8.99,22.86,,,,,
2261,22/10/17 10:00:00,8.97,23.02,,,,,
2262,22/10/17 10:30:00,8.94,23.16,,,,,
2263,22/10/17 11:00:00,8.94,23.22,,,,,
2264,22/10/17 11:27:18,,,,Logged,,,
2265,22/10/17 11:27:27,,,,,Logged,,
2266,22/10/17 11:27:29,,,,,,Logged,Logged
